awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review,type
,塩生姜らー麺専門店 MANNISH 淡路町本店,淡路町駅 218m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.75,-,https://tabelog.com/tokyo/A1310/A131002/13231004/,予約不可,,東京メトロ淡路町駅より徒歩3分JR神田駅北口より徒歩7分 淡路町駅から218m,,,カード不可 電子マネー不可 QRコード決済不可,"35.693184838708795,139.76760968450432",03-6677-2922,東京都千代田区神田司町2-2-8 マガザン神田 1F,958,ramen
,中華そば しながわ,要町駅 328m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.75,月曜日,https://tabelog.com/tokyo/A1322/A132202/13157559/,予約不可,,東京メトロ有楽町線・副都心線 要町駅から徒歩6分JR池袋駅西口から徒歩13分 要町駅から328m,,,カード不可 電子マネー不可 QRコード決済不可,"35.730309938663325,139.6988206849276",03-5926-6178,東京都豊島区西池袋4-19-14 ,939,ramen
,陽はまたのぼる,綾瀬駅 477m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.75,火曜日、水曜日,https://tabelog.com/tokyo/A1324/A132404/13206995/,予約不可,,JR常磐線･東京メトロ千代田線の綾瀬駅から徒歩8分。 綾瀬駅から477m,,,カード不可 電子マネー不可 QRコード決済不可,"35.758044338686254,139.82614178511847",不明の為情報お待ちしております,東京都足立区綾瀬2-1-4 ,777,ramen
,まるえ中華そば 巣鴨,巣鴨駅 129m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.75,-,https://tabelog.com/tokyo/A1323/A132301/13248342/,予約不可,,ＪＲ山手線【巣鴨駅】徒歩２分都営地下鉄三田線【巣鴨駅】徒歩３分（Ａ１／Ａ２地上口） 巣鴨駅から129m,11:30 - 21:00L.O. 料理20:50,木曜日は「元祖巣鴨式手打ち担々麺まるえ」としての営業。（食べログでは別店舗として登録されているので、要注意。）,カード不可 電子マネー不可 QRコード決済不可,"35.73294713867496,139.74062848492488",03-5395-8808,東京都豊島区巣鴨1-14-1 プラトーサカ 1F,764,ramen
,クラム＆ボニート 貝節麺ライク,方南町駅 67m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.75,-,https://tabelog.com/tokyo/A1319/A131903/13219341/,予約不可,,丸の内線方南町駅徒歩1分 方南町駅から67m,,,カード不可 電子マネー不可 QRコード決済可,"35.68402893867971,139.65797958448871",03-5913-9119,東京都杉並区方南2-21-21 ,761,ramen
,自家製麺 ロビンソン,虎ノ門ヒルズ駅 168m , ラーメン・つけ麺(ラーメン),,-,-,3.75,日曜日、祝日,https://tabelog.com/tokyo/A1308/A130802/13264815/,予約不可,,東京メトロ日比谷線「虎ノ門ヒルズ駅」から徒歩2分 虎ノ門ヒルズ駅から168m,,,カード不可 電子マネー不可 QRコード決済不可,"35.66818883871882,139.74921388426478",不明の為情報お待ちしております,東京都港区虎ノ門1-16-9 双葉ビル 1F,761,ramen
,世田谷中華そば 祖師谷七丁目食堂,祖師ケ谷大蔵駅 101m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.75,水曜日,https://tabelog.com/tokyo/A1318/A131814/13251905/,予約不可,,小田急線『祖師谷大蔵』駅徒歩3分 祖師ケ谷大蔵駅から101m,,,カード不可 電子マネー不可 QRコード決済不可,"35.64415963868955,139.60939888412005",不明の為情報お待ちしております,東京都世田谷区祖師谷1-9-14 ,536,ramen
,らーめん 鴨to葱,御徒町駅 132m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),引き算による究極の味わい。「鴨」らーめん。,"￥1,000～￥1,999","￥1,000～￥1,999",3.74,-,https://tabelog.com/tokyo/A1311/A131101/13210392/,予約不可,,JR山手線「御徒町」駅(北口)から徒歩2分都営大江戸線「上野御徒町」駅から徒歩2分 御徒町駅から132m,09:00 - 04:00,※営業時間変更のお知らせ3月25日(月)から営業時間を9:00～翌4:00とさせて頂きます。■ 営業時間スープが無くなり次第終了■ 定休日無休,カード不可 電子マネー不可 QRコード決済不可,"35.7084666387015,139.7751599846534",不明の為情報お待ちしております,東京都台東区上野6-4-15 ,3148,ramen
,麺処 花田 池袋店,池袋駅 423m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),【池袋 味噌ラーメン】,～￥999,～￥999,3.74,-,https://tabelog.com/tokyo/A1305/A130501/13109890/,予約不可,,ＪＲ山手線他各線　【池袋駅】東口 徒歩６分東京メトロ丸ノ内線【池袋駅】徒歩６分東京メトロ有楽町線【池袋駅】徒歩７分東京メトロ有楽町線【東池袋駅】徒歩６分 池袋駅から423m,11:00 - 22:30,■ 定休日年末年始,カード不可 電子マネー不可 QRコード決済不可,"35.72928933866928,139.71556438490552",03-3988-5188,東京都豊島区東池袋1-23-8 東池袋ISKビル 1F,2741,ramen
,神田ラーメン わいず,神田駅 209m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(台湾まぜそば),,～￥999,～￥999,3.74,日曜日,https://tabelog.com/tokyo/A1310/A131002/13004111/,予約不可,,JR山手線「神田」駅(西口)から徒歩2分「西口商店街」沿い 神田駅から209m,,,カード不可 電子マネー不可 QRコード決済不可,"35.691036538710705,139.76931918448145",03-5256-0313,東京都千代田区内神田3-9-6 大熊ビル 1Ｆ,2299,ramen
,手打 親鶏中華そば 綾川,恵比寿駅 326m , ラーメン・つけ麺(ラーメン)、揚げ物,,～￥999,～￥999,3.74,-,https://tabelog.com/tokyo/A1303/A130302/13253970/,予約不可,,恵比寿駅東口　徒歩3分 恵比寿駅から326m,11:00 - 21:30,■ 営業時間麺売り切れ次第終了■定休日無し,カード不可 電子マネー不可 QRコード決済不可,"35.646569838721234,139.7136559840713",不明の為情報お待ちしております,東京都渋谷区恵比寿1-21-18 ライツ恵比寿1F,1986,ramen
,ニッポン ラーメン 凛 トウキョウ,東京駅 44m , ラーメン・つけ麺(ラーメン),,-,-,3.74,-,https://tabelog.com/tokyo/A1302/A130201/13249397/,予約不可,,東京駅構内銀の鈴エリア　八重洲地下中央口すぐ近く 東京駅から44m,10:00 - 22:00,連休最終日の祝日：10:00～21:00,カード可 （VISA、Master、JCB） 電子マネー可 （交通系電子マネー（Suicaなど）） QRコード決済可,"35.68110246764472,139.76779808738348",03-5220-2374,東京都千代田区丸の内1-9-1 グランスタ東京 B1F,1736,ramen
,麺や 維新,目黒駅 274m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.74,日曜日,https://tabelog.com/tokyo/A1316/A131601/13161626/,予約不可,,ＪＲ山手線、東急目黒線、都営地下鉄三田線、東京メトロ南北線【目黒駅】徒歩５分 目黒駅から274m,,,カード不可 電子マネー不可 QRコード決済不可,"35.63419113873071,139.71875998394273",03-3444-8480,東京都品川区上大崎3-4-1 サンリオンビル １Ｆ,1564,ramen
,永福町 大勝軒,永福町駅 124m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.74,-,https://tabelog.com/tokyo/A1318/A131805/13011769/,予約不可,,永福町駅南口下車、階段を降りて目の前の交番のある交差点のはす向かい。徒歩1分。 永福町駅から124m,,,カード不可 電子マネー不可 QRコード決済不可,"35.676233838680204,139.64400608441977",03-3321-5048,東京都杉並区和泉3-5-3 ,1399,ramen
,らぁ麺やまぐち 辣式 本店,東陽町駅 175m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(汁なし担々麺),,～￥999,～￥999,3.74,-,https://tabelog.com/tokyo/A1313/A131303/13186890/,予約不可,,東京メトロ東西線 東陽町駅４番出口から徒歩１分 東陽町駅から175m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.670236538739836,139.8192925842363",03-6458-6200,東京都江東区東陽4-6-3 栗林ビル1F,1321,ramen
,海老丸らーめん,神保町駅 382m , ラーメン・つけ麺(ラーメン)、ビストロ、バル,,"￥1,000～￥1,999","￥1,000～￥1,999",3.74,-,https://tabelog.com/tokyo/A1310/A131003/13212911/,予約不可,,都営三田線・都営新宿線・地下鉄半蔵門線線「神保町駅」A4出口より徒歩4分JR「水道橋駅」東口より徒歩4分 神保町駅から382m,11:30 - 15:00,■ 営業時間※並び次第で早めに終了する場合があります。■ 定休日月曜日は不定休でお休みを頂く場合があります。Googleの営業日を確認頂き、ご来店ください。,カード可 （VISA、Master） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.698671238701785,139.75651418456755",03-6272-6416,東京都千代田区西神田2-1-13 十勝ビル 1F,1247,ramen
,博多ラーメン ばりこて,東高円寺駅 313m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.74,月曜日,https://tabelog.com/tokyo/A1319/A131904/13009232/,予約不可,,東高円寺駅から、徒歩5分（0.4km）です。中野駅から、徒歩11分（0.9km）です。大久保通り沿い。 東高円寺駅から313m,,,カード不可 電子マネー不可 QRコード決済不可,"35.70050673866978,139.65969228465394",03-5378-0326,東京都杉並区高円寺南1-30-15 ,1235,ramen
,麺処 夏海,赤羽駅 229m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.74,-,https://tabelog.com/tokyo/A1323/A132305/13135990/,予約不可,,JR各線「赤羽」駅(東口)より、徒歩３分 赤羽駅から229m,11:00 - 15:00,■ 営業時間※スープなくなり次第終了■ 定休日無休,カード不可 電子マネー不可 QRコード決済不可,"35.77974083863873,139.72018818541187",03-3902-2833,東京都北区赤羽1-18-4 ,1211,ramen
,麺壱 吉兆,大井町駅 242m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺)、餃子,,"￥1,000～￥1,999","￥1,000～￥1,999",3.74,月曜日、火曜日,https://tabelog.com/tokyo/A1315/A131501/13134691/,予約不可,,JR京浜東北線「大井町」駅(東口)より、徒歩５分 大井町駅から242m,,,カード不可 電子マネー不可 QRコード決済不可,"35.60730643875365,139.7371836836582",03-5460-3358,東京都品川区東大井5-6-6 ,1186,ramen
,めん和正,三軒茶屋駅 382m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.74,月曜日,https://tabelog.com/tokyo/A1317/A131706/13050021/,予約不可,,三軒茶屋駅から246沿いを渋谷方向へ徒歩７分くらい。左側。要注意看板は無い。東急バス　昭和女子大前すぐ 三軒茶屋駅から382m,11:30 - 14:30,【営業時間】11:30～14:30、18:30～22:00,カード不可 電子マネー不可 QRコード決済不可,"35.64577483870937,139.67484208409047",非公開,東京都世田谷区太子堂2-6-2 ,1167,ramen
,無銘,岩本町駅 255m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.74,日曜日,https://tabelog.com/tokyo/A1310/A131002/13151994/,予約不可,,都営新宿線「岩本町」駅(A1出口)から徒歩3分JR「神田」駅(北口)から徒歩4分 岩本町駅から255m,,,カード不可 電子マネー不可 QRコード決済不可,"35.69461603870943,139.77243008451543",03-3255-8595,東京都千代田区神田東松下町49-8 ,1069,ramen
,中華そば さとう,穴守稲荷駅 207m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.74,月曜日、祝日,https://tabelog.com/tokyo/A1315/A131504/13132475/,予約不可,,京浜急行空港線「穴守稲荷駅」下車。改札口より西方面に進み、「羽田バス通り」出たら右折ししばらく歩くと店名が入った白いテント地のお店が見えてくる。駅からは徒歩7～8分の距離。 穴守稲荷駅から207m,11:00 - 14:00,■ 営業時間第2日曜日は11:00～14:00のみの営業■ 定休日第3火曜日,カード不可 電子マネー不可 QRコード決済不可,"35.54860413879373,139.74594948305912",070-5029-1755,東京都大田区羽田4-20-11 ,906,ramen
,麺屋 はし本,中野駅 670m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.74,水曜日、日曜日,https://tabelog.com/tokyo/A1319/A131902/13205769/,予約不可,,ＪＲ中央線、東京メトロ東西線【中野駅】北口　徒歩９分西武新宿線【新井薬師前駅】徒歩10分 中野駅から670m,11:30 - 18:00,■ 営業時間売り切れ次第終了,カード不可 電子マネー不可 QRコード決済不可,"35.71183163866451,139.6657307847641",03-3386-0550,東京都中野区新井1-25-4 中野ニューハウジング 1F,896,ramen
,中華めん処 道頓堀,地下鉄成増駅 59m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.74,水曜日,https://tabelog.com/tokyo/A1322/A132204/13003812/,予約不可,,東京メトロ有楽町線・副都心線【地下鉄成増駅】徒歩２分東武東上線【成増駅】徒歩４分（南口） 地下鉄成増駅から59m,11:00 - 14:00,■ 営業時間11:00～14:00頃／17:30～20:00頃（昼夜とも、スープがなくなり次第終了）■ 定休日第2木曜日・第4木曜日の昼のみ営業,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）） QRコード決済可 （PayPay、d払い、au PAY）,"35.77663613861253,139.6317503854425",03-3939-6367,東京都板橋区成増2-17-2 ,869,ramen
,らーめん天神下 大喜,仲御徒町駅 522m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥2,000～￥2,999","￥2,000～￥2,999",3.74,日曜日,https://tabelog.com/tokyo/A1310/A131001/13208678/,予約不可,,東京メトロ日比谷線【仲御徒町駅】徒歩８分東京メトロ銀座線【末広町駅】徒歩９分都営地下鉄大江戸線【新御徒町駅】徒歩９分ＪＲ山手線・京浜東北線【御徒町駅】南口　徒歩11分 仲御徒町駅から522m,,,カード不可 電子マネー不可 QRコード決済不可,"35.70254963870641,139.77874648459112",03-3834-0348,東京都台東区台東2-4-4 ,803,ramen
,中華そば こてつ,下北沢駅 358m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.74,火曜日,https://tabelog.com/tokyo/A1318/A131802/13198320/,予約不可,,下北沢駅から358m,,,カード不可 電子マネー不可 QRコード決済不可,"35.66461983869469,139.6663345842868",03-5465-0044,東京都世田谷区北沢2-39-13 ,776,ramen
,中華そば 吾衛門,西八王子駅 154m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.74,日曜日、祝日,https://tabelog.com/tokyo/A1329/A132904/13019588/,予約不可,,JR中央線「西八王子」駅(北口)徒歩3分甲州街道「中央図書館前」信号近く。近くにコインパーキング有るが満車の場合が多い。 西八王子駅から154m,,,カード不可 電子マネー不可 QRコード決済不可,"35.657336738586146,139.31101378446232",042-663-6861,東京都八王子市千人町3-3-3 ,725,ramen
,つけめん さなだ,北千住駅 451m , ラーメン・つけ麺(つけ麺)、ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.74,-,https://tabelog.com/tokyo/A1324/A132402/13240344/,予約不可,,北千住駅２番出口から徒歩5分 北千住駅から451m,,,カード不可 電子マネー不可 QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.75146784818092,139.80085921069866",不明の為情報お待ちしております,東京都足立区千住3-6 ,723,ramen
,元祖スタミナ満点らーめん すず鬼,三鷹駅 331m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.74,日曜日,https://tabelog.com/tokyo/A1320/A132002/13241092/,予約不可,,三鷹駅から331m,,,カード不可 電子マネー不可 QRコード決済不可,"35.699781438638894,139.56124828471562",070-2797-8807,東京都三鷹市下連雀3-28-21 公団三鷹駅前第2アパート B1F,651,ramen
,DURAMENTEI,亀戸駅 628m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.74,火曜日,https://tabelog.com/tokyo/A1312/A131202/13284314/,予約不可,,亀戸駅から628m,,,カード不可 電子マネー不可 QRコード決済不可,"35.70179203872077,139.8223703845529",070-3193-7770,東京都江東区亀戸3-45-15 鈴木ビル 1F,503,ramen
,らーめん梶原,千歳烏山駅 113m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.74,月曜日、火曜日,https://tabelog.com/tokyo/A1318/A131809/13275969/,予約不可,,京王線千歳烏山駅西改札から徒歩1分 千歳烏山駅から113m,,,カード不可 電子マネー不可 QRコード決済不可,"35.66842203867102,139.59957058437203",不明の為情報お待ちしております,東京都世田谷区南烏山6-5-7 明光ビル新館,500,ramen
,らぁめん 満来,新宿西口駅 132m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.73,-,https://tabelog.com/tokyo/A1304/A130401/13000808/,予約不可,,「新宿」駅(西口)から徒歩５分です。小田急ハルクの向かいの路地を進み右側 新宿西口駅から132m,,,カード不可 電子マネー不可 QRコード決済不可,"35.69297053868674,139.69788088455104",03-3340-2727,東京都新宿区西新宿1-4-10 ,2720,ramen
,松戸富田麺絆,東京駅 248m , ラーメン・つけ麺(つけ麺)、ラーメン・つけ麺(ラーメン)、餃子,,"￥1,000～￥1,999","￥1,000～￥1,999",3.73,-,https://tabelog.com/tokyo/A1302/A130201/13232095/,予約不可,,JR・東京メトロ東京駅から徒歩2分JR京葉線地下9番出口から徒歩3分 東京駅から248m,,,カード不可 電子マネー可 （交通系電子マネー（Suicaなど）） QRコード決済不可,"35.679564338716695,139.7652705843684",03-6259-1133,東京都千代田区丸の内2-7-2 KITTE丸の内 B1F,2494,ramen
,おおぜき中華そば店,恵比寿駅 188m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.73,-,https://tabelog.com/tokyo/A1303/A130302/13147623/,予約不可,,JR山手線「恵比寿」駅(西口)から徒歩２分 恵比寿駅から188m,,,カード不可 電子マネー不可 QRコード決済不可,"35.647043138719134,139.70801198408006",03-3780-3116,東京都渋谷区恵比寿西1-9-4 小熊ビル 1Ｆ,2298,ramen
,麺や 庄の,市ケ谷駅 244m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺)、ラーメン・つけ麺(油そば・まぜそば),,"￥1,000～￥1,999","￥1,000～￥1,999",3.73,-,https://tabelog.com/tokyo/A1309/A130904/13126304/,予約不可,,東京メトロ有楽町線・南北線【市ケ谷駅】徒歩３分ＪＲ中央線【市ケ谷駅】徒歩４分都営地下鉄新宿線【市ヶ谷駅】徒歩４分 市ケ谷駅から244m,11:00 - 23:00L.O. 22:50,■ 定休日無休(年末年始を除く）,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay、au PAY）,"35.69280363869876,139.73533388452313",03-3267-2955,東京都新宿区市谷田町1-3 クレセントビル 1Ｆ,1717,ramen
,利尻昆布ラーメン くろおび,虎ノ門駅 331m , ラーメン・つけ麺(ラーメン)、餃子,,"￥1,000～￥1,999","￥1,000～￥1,999",3.73,-,https://tabelog.com/tokyo/A1308/A130802/13212916/,予約不可,,東京メトロ銀座線「虎ノ門」駅(1番出口)から徒歩3分都営三田線「内幸町」駅(A3出口)から徒歩4分 虎ノ門駅から331m,11:00 - 23:00,■ 営業時間[日]11:00～17:00(16:30)スープが無くなり次第終了■定休日なし,カード不可 電子マネー不可 QRコード決済不可,"35.66773783872002,139.7521211842582",03-6435-6647,東京都港区西新橋1-20-11 安藤ビル 1F,1436,ramen
,粋な一生,秋葉原駅 469m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.73,水曜日,https://tabelog.com/tokyo/A1310/A131001/13021102/,予約不可,,JR「秋葉原」駅(昭和通り口)から徒歩8分東京メトロ銀座線「末広町」駅(1番出口)から徒歩8分 秋葉原駅から469m,11:00 - 21:00,■ 営業時間スープ無くなり次第終了,カード不可 電子マネー不可 QRコード決済不可,"35.70164183870634,139.77675978458333",03-3837-8117,東京都台東区台東1-27-2 竹善ビル　１Ｆ,1435,ramen
,らーめん 稲荷屋,稲荷町駅 181m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.73,祝日,https://tabelog.com/tokyo/A1311/A131101/13180646/,予約不可,,東京メトロ銀座線・稲荷町駅2番出口から徒歩3分ＪＲ・日比谷線上野駅から徒歩13分都道463号線沿い、「松が谷1丁目」交差点近く 稲荷町駅から181m,11:00 - 23:00,■ 定休日第1日曜日,カード不可 電子マネー不可 QRコード決済不可,"35.71081513870297,139.7844805846706",03-3841-9990,東京都台東区元浅草2-10-13 島田ビル 1F,1427,ramen
,牛骨らぁ麺マタドール,北千住駅 285m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.73,月曜日,https://tabelog.com/tokyo/A1324/A132402/13128987/,予約不可,,JR常磐線「北千住」駅(東口)から徒歩4分 北千住駅から285m,11:30 - 14:30,■ 営業時間【火・水・木・金・土】18:00～21:00（※なくなり次第終了）【日・祝】11:30～16:00（※なくなり次第終了）,カード不可 電子マネー不可 QRコード決済不可,"35.74674233868687,139.80550888501878",不明の為情報お待ちしております,東京都足立区千住東2-4-17 中村ビル１Ｆ,1294,ramen
,大塚屋,市ケ谷駅 496m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.73,月曜日,https://tabelog.com/tokyo/A1309/A130904/13000475/,予約不可,,東京メトロ有楽町線・南北線【市ケ谷駅】徒歩５分（５番出口）都営地下鉄新宿線【市ヶ谷駅】徒歩８分（Ａ４出口）ＪＲ中央線【市ケ谷駅】徒歩10分 市ケ谷駅から496m,,,カード不可 電子マネー不可 QRコード決済不可,"35.69582955096529,139.7387078808159",不明の為情報お待ちしております,東京都新宿区市谷田町3-2 TOUビル 1F,1242,ramen
,中華そば いづる,大門駅 142m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.73,土曜日、日曜日,https://tabelog.com/tokyo/A1314/A131401/13204179/,予約不可,,都営三田線または大江戸線「大門」駅(A6出口)から徒歩2分JR山手線「浜松町」駅(北口)から徒歩5分 大門駅から142m,11:00 - 14:00,■ 営業時間※8月17.18.19日は昼営業のみ11:00～15:00,カード不可 電子マネー不可 QRコード決済不可,"35.65659233872745,139.75316318414488",非公開,東京都港区芝大門2-1-18 ,1194,ramen
,麺屋 彩音,五反田駅 204m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(油そば・まぜそば)、日本酒バー,,"￥1,000～￥1,999","￥1,000～￥1,999",3.73,日曜日,https://tabelog.com/tokyo/A1316/A131603/13250923/,予約不可,,JR五反田駅西口徒歩3分 五反田駅から204m,,,カード不可 電子マネー不可 QRコード決済不可,"35.626423618362296,139.7214900063343",不明の為情報お待ちしております,東京都品川区西五反田2-18-3 グレイス五反田 1F,1104,ramen
,えどもんど,西日暮里駅 226m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.73,-,https://tabelog.com/tokyo/A1311/A131105/13253804/,予約不可,,日暮里・舎人ライナー西日暮里駅東口より徒歩０分JR西日暮里駅より徒歩3分 西日暮里駅から226m,11:00 - 14:30,■ 営業時間※材料切れ次第営業終了■ 定休日定休日なし,カード不可 電子マネー不可 QRコード決済不可,"35.73372603868329,139.76833278491335",不明の為情報お待ちしております,東京都荒川区西日暮里5-31-9 ,844,ramen
,くじら食堂 nonowa 東小金井店,東小金井駅 48m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(油そば・まぜそば)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.73,-,https://tabelog.com/tokyo/A1325/A132501/13226407/,予約不可,,JR東小金井駅から徒歩1分 東小金井駅から48m,10:00 - 00:00,日曜日は翌日が祝日の場合は08:00 - 00:30,カード不可 電子マネー不可 QRコード決済不可,"35.701594355362914,139.5242695911383",042-316-4700,東京都小金井市梶野町5-1-1 nonowa東小金井,841,ramen
,覆麺 智,神保町駅 142m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(油そば・まぜそば),,-,-,3.73,-,https://tabelog.com/tokyo/A1310/A131003/13054078/,予約不可,,地下鉄各線「神保町」駅(A4出口)をでて左手に。最初の角を左に。三菱東京UFJ銀行の裏手。オレンジの建物、マスクのオブジェが目印。 神保町駅から142m,09:00 - 14:00,■ 営業時間[水]※会員制[日]※弟子神田さんの日(Twitterアカウント:kanda11504にてお知らせあり)※スープ無くなり次第終了Twitterにて営業時間のお知らせあり。朝7時半からやっている日もあります。朝5時半からの時もあります！,カード不可 電子マネー不可 QRコード決済不可,"35.696426738703394,139.75710278454446",非公開,東京都千代田区神田神保町2-2-12 ,790,ramen
,ラーメン二郎 神田神保町店,神保町駅 239m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.73,日曜日、祝日,https://tabelog.com/tokyo/A1310/A131003/13216512/,予約不可,,靖国通りを駿河台交差点方面に進む。駿河台交差点に着いたら、三省堂書店の裏、神保町花月の隣、三井のリパークのコインパーキング「神田神保町第15」の隣。神保町駅（都営新宿線、都営三田線、東京メトロ半蔵門線）から徒歩6～7分程度。 神保町駅から239m,11:00 - 17:30,■ 営業時間売り切れ終了,カード不可 電子マネー不可 QRコード決済不可,"35.69517123870538,139.7608162845292",不明の為情報お待ちしております,東京都千代田区神田神保町1-21-4 ,764,ramen
,麺屋 はやしまる,高円寺駅 286m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺)、ラーメン・つけ麺(汁なし担々麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.73,水曜日、木曜日,https://tabelog.com/tokyo/A1319/A131904/13006636/,予約不可,,ＪＲ中央線【高円寺駅】北口　徒歩4分 高円寺駅から286m,10:56 - 15:30,■ 営業時間売切れ早仕舞い■ 定休日水曜日、木曜日(祝日の場合営業),カード不可 電子マネー不可 QRコード決済不可,"35.70790813866193,139.64982648473563",03-3330-6877,東京都杉並区高円寺北2-22-11 1F,753,ramen
,支那そば大和 稲荷町店,稲荷町駅 141m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.73,月曜日,https://tabelog.com/tokyo/A1311/A131101/13206756/,予約不可,,東京メトロ銀座線稲荷町駅から徒歩2分JR上野駅から徒歩8分 稲荷町駅から141m,11:30 - 15:30,月曜日が祝日の場合は営業し、翌日休み。,カード不可 電子マネー不可 QRコード決済可 （PayPay）,"35.71125933870259,139.78414208467535",03-6231-7026,東京都台東区東上野6-1-7 MSKビル 1F,743,ramen
,らあめん 元,蓮根駅 54m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.73,月曜日,https://tabelog.com/tokyo/A1322/A132205/13090786/,予約不可,,都営三田線　蓮根駅より徒歩1分 蓮根駅から54m,,,カード可 （AMEX） 電子マネー可 QRコード決済可 （PayPay）,"35.78428003862293,139.67964448548616",03-5392-9567,東京都板橋区坂下2-16-11 ,662,ramen
,ラーメン 三浦家,京成金町駅 90m , ラーメン・つけ麺(ラーメン),,-,-,3.73,日曜日,https://tabelog.com/tokyo/A1324/A132403/13261888/,予約不可,,京成金町線 京成金町駅改札口 から徒歩1分JR常磐線各停 金町駅改札口 から徒歩1分 京成金町駅から90m,,,カード不可 電子マネー不可 QRコード決済不可,"35.768776138693845,139.87141178519514",03-5648-3040,東京都葛飾区金町6-5-1 ベルトーレ金町 1F,640,ramen
